Iteration: 1, Temp: 950.0000, Current Tour: [0, 3, 1, 2], Current Cost: 95.00
Iteration: 8988, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 8989, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 8990, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 8991, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 8992, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 8993, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 8994, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 8995, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 8996, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 8997, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 8998, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 8999, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9000, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9001, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9002, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9003, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9004, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9005, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9006, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9007, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9008, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9009, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9010, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9011, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9012, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9013, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9014, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9015, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9016, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9017, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9018, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9019, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9020, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9021, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9022, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9023, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9024, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9025, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9026, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9027, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9028, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9029, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9030, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9031, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9032, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9033, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9034, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9035, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9036, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9037, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9038, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9039, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9040, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9041, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9042, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9043, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9044, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9045, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9046, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9047, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9048, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9049, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9050, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9051, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9052, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9053, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9054, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9055, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9056, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9057, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9058, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9059, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9060, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9061, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9062, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9063, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9064, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9065, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9066, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9067, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9068, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9069, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9070, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9071, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9072, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9073, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9074, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9075, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9076, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9077, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9078, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9079, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9080, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9081, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9082, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9083, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9084, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9085, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9086, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9087, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9088, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9089, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9090, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9091, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9092, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9093, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9094, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9095, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9096, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9097, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9098, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9099, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9100, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9101, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9102, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9103, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9104, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9105, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9106, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9107, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9108, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9109, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9110, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9111, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9112, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9113, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9114, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9115, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9116, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9117, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9118, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9119, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9120, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9121, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9122, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9123, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9124, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9125, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9126, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9127, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9128, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9129, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9130, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9131, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9132, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9133, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9134, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9135, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9136, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9137, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9138, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9139, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9140, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9141, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9142, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9143, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9144, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9145, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9146, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9147, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9148, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9149, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9150, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9151, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9152, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9153, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9154, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9155, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9156, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9157, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9158, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9159, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9160, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9161, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9162, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9163, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9164, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9165, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9166, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9167, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9168, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9169, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9170, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9171, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9172, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9173, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9174, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9175, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9176, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9177, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9178, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9179, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9180, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9181, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9182, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9183, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9184, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9185, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9186, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9187, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9188, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9189, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9190, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9191, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9192, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9193, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9194, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9195, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9196, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9197, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9198, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9199, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9200, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9201, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9202, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9203, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9204, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9205, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9206, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9207, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9208, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9209, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9210, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9211, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9212, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9213, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9214, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9215, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9216, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9217, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9218, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9219, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9220, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9221, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9222, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9223, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9224, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9225, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9226, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9227, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9228, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9229, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9230, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9231, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9232, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9233, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9234, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9235, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9236, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9237, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9238, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9239, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9240, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9241, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9242, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9243, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9244, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9245, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9246, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9247, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9248, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9249, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9250, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9251, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9252, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9253, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9254, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9255, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9256, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9257, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 9258, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9259, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9260, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9261, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9262, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9263, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9264, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9265, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9266, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 9267, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9268, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9269, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9270, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 9271, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9272, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9273, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9274, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9275, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9276, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 9277, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
